start,end,day,t0_min,t1_min,activity
2009-06-13 17:50:10,2009-06-13 18:47:29,3,5390.17,5447.48,Dinner
2009-06-13 20:12:39,2009-06-13 20:22:33,3,5532.65,5542.55,R2_Sleep
2009-06-13 21:04:21,2009-06-13 21:14:11,3,5584.35,5594.18,R1_Sleep
2009-06-14 07:35:21,2009-06-14 07:40:29,4,6215.35,6220.48,R1_Wake
2009-06-14 07:44:39,2009-06-14 07:54:20,4,6224.65,6234.33,R2_Wake
2009-06-14 07:56:35,2009-06-14 07:58:39,4,6236.58,6238.65,R2_Take_Medicine
2009-06-14 08:07:26,2009-06-14 08:41:55,4,6247.43,6281.92,Breakfast
2009-06-14 12:13:21,2009-06-14 12:23:34,4,6493.35,6503.57,Lunch
2009-06-14 15:30:24,2009-06-14 15:30:43,4,6690.4,6690.72,Leave_Home
2009-06-14 17:42:32,2009-06-14 18:34:00,4,6822.53,6874.0,Dinner
2009-06-14 20:06:35,2009-06-14 20:20:40,4,6966.58,6980.67,R2_Sleep
2009-06-14 20:49:45,2009-06-14 20:59:58,4,7009.75,7019.97,R1_Sleep
2009-06-15 03:27:23,2009-06-15 03:36:30,5,7407.38,7416.5,Night_Wandering
2009-06-15 06:20:17,2009-06-15 06:37:23,5,7580.28,7597.38,R1_Wake
2009-06-15 06:40:23,2009-06-15 06:46:33,5,7600.38,7606.55,R2_Wake
2009-06-15 06:54:32,2009-06-15 07:01:11,5,7614.53,7621.18,R2_Take_Medicine
2009-06-15 07:02:35,2009-06-15 07:49:42,5,7622.58,7669.7,Breakfast
2009-06-15 12:02:51,2009-06-15 12:33:22,5,7922.85,7953.37,Lunch
2009-06-15 14:27:05,2009-06-15 14:27:38,5,8067.08,8067.63,Leave_Home
2009-06-15 17:56:29,2009-06-15 18:53:57,5,8276.48,8333.95,Dinner
2009-06-15 20:15:53,2009-06-15 20:23:44,5,8415.88,8423.73,R2_Sleep
2009-06-15 20:28:07,2009-06-15 20:52:03,5,8428.12,8452.05,R1_Sleep
2009-06-16 00:40:58,2009-06-16 00:43:09,6,8680.97,8683.15,Bed_to_Toilet
2009-06-16 04:40:09,2009-06-16 04:42:50,6,8920.15,8922.83,Night_Wandering
2009-06-16 07:29:15,2009-06-16 07:36:07,6,9089.25,9096.12,R1_Wake
2009-06-16 07:38:30,2009-06-16 07:46:16,6,9098.5,9106.27,R2_Wake
2009-06-16 07:51:52,2009-06-16 07:52:27,6,9111.87,9112.45,R2_Take_Medicine
2009-06-16 08:11:34,2009-06-16 08:35:20,6,9131.57,9155.33,Breakfast
2009-06-16 09:42:45,2009-06-16 09:43:11,6,9222.75,9223.18,Leave_Home
2009-06-16 17:44:53,2009-06-16 18:32:01,6,9704.88,9752.02,Dinner
2009-06-16 20:28:09,2009-06-16 20:46:11,6,9868.15,9886.18,R2_Sleep
2009-06-16 20:59:41,2009-06-16 21:11:49,6,9899.68,9911.82,R1_Sleep
2009-06-17 01:01:15,2009-06-17 01:18:42,7,10141.25,10158.7,Night_Wandering
2009-06-17 06:00:14,2009-06-17 06:20:23,7,10440.23,10460.38,R1_Wake
2009-06-17 06:23:35,2009-06-17 06:31:48,7,10463.58,10471.8,R2_Wake
2009-06-17 06:46:11,2009-06-17 06:47:49,7,10486.18,10487.82,R2_Take_Medicine
2009-06-17 07:28:38,2009-06-17 07:37:49,7,10528.63,10537.82,Breakfast
2009-06-17 10:58:51,2009-06-17 11:36:39,7,10738.85,10776.65,Lunch
2009-06-17 12:00:40,2009-06-17 12:00:48,7,10800.67,10800.8,Leave_Home
2009-06-17 20:25:26,2009-06-17 20:33:35,7,11305.43,11313.58,R2_Sleep
2009-06-17 20:46:07,2009-06-17 21:01:23,7,11326.12,11341.38,R1_Sleep
2009-06-17 23:40:21,2009-06-17 23:43:16,7,11500.35,11503.27,Night_Wandering
2009-06-18 06:54:16,2009-06-18 06:55:49,8,11934.27,11935.82,R1_Wake
2009-06-18 07:39:49,2009-06-18 08:01:33,8,11979.82,12001.55,R2_Wake
2009-06-18 08:21:20,2009-06-18 08:54:19,8,12021.33,12054.32,Breakfast
2009-06-18 11:49:00,2009-06-18 12:16:29,8,12229.0,12256.48,Lunch
2009-06-18 12:16:37,2009-06-18 12:23:44,8,12256.62,12263.73,Laundry
2009-06-18 18:09:15,2009-06-18 19:07:45,8,12609.25,12667.75,Dinner
2009-06-18 20:02:43,2009-06-18 20:29:52,8,12722.72,12749.87,R2_Sleep
2009-06-18 20:32:48,2009-06-18 20:59:58,8,12752.8,12779.97,R1_Sleep
2009-06-18 23:38:20,2009-06-18 23:40:36,8,12938.33,12940.6,Night_Wandering
2009-06-19 02:25:27,2009-06-19 02:29:38,9,13105.45,13109.63,Bed_to_Toilet
2009-06-19 05:10:47,2009-06-19 05:14:31,9,13270.78,13274.52,Night_Wandering
2009-06-19 06:28:39,2009-06-19 06:31:22,9,13348.65,13351.37,R1_Wake
2009-06-19 06:41:54,2009-06-19 06:55:24,9,13361.9,13375.4,R2_Wake
2009-06-19 07:03:43,2009-06-19 07:05:28,9,13383.72,13385.47,R2_Take_Medicine
2009-06-19 07:17:04,2009-06-19 07:37:59,9,13397.07,13417.98,Breakfast
2009-06-19 11:44:50,2009-06-19 12:37:58,9,13664.83,13717.97,Lunch
2009-06-19 13:11:43,2009-06-19 13:11:58,9,13751.72,13751.97,Leave_Home
2009-06-19 18:19:08,2009-06-19 18:19:33,9,14059.13,14059.55,Leave_Home
2009-06-19 20:16:30,2009-06-19 20:33:04,9,14176.5,14193.07,R2_Sleep
2009-06-19 21:14:04,2009-06-19 21:21:34,9,14234.07,14241.57,R1_Sleep
2009-06-20 06:08:05,2009-06-20 06:11:22,10,14768.08,14771.37,R1_Wake
2009-06-20 06:21:28,2009-06-20 07:00:07,10,14781.47,14820.12,R1_Work
2009-06-20 06:57:51,2009-06-20 07:16:53,10,14817.85,14836.88,R2_Wake
2009-06-20 07:18:07,2009-06-20 07:18:51,10,14838.12,14838.85,R2_Take_Medicine
2009-06-20 07:29:48,2009-06-20 08:00:43,10,14849.8,14880.72,Breakfast
2009-06-20 10:08:55,2009-06-20 10:12:20,10,15008.92,15012.33,Leave_Home
2009-06-20 11:51:34,2009-06-20 12:49:13,10,15111.57,15169.22,Lunch
2009-06-20 17:36:09,2009-06-20 18:29:43,10,15456.15,15509.72,Dinner
2009-06-20 20:11:35,2009-06-20 20:28:20,10,15611.58,15628.33,R2_Sleep
2009-06-20 21:18:31,2009-06-20 21:36:21,10,15678.52,15696.35,R1_Sleep
2009-06-21 04:08:04,2009-06-21 04:11:28,11,16088.07,16091.47,Night_Wandering
2009-06-21 07:21:15,2009-06-21 07:28:05,11,16281.25,16288.08,R1_Wake
2009-06-21 07:31:32,2009-06-21 07:58:06,11,16291.53,16318.1,R2_Wake
2009-06-21 07:59:23,2009-06-21 08:00:03,11,16319.38,16320.05,R2_Take_Medicine
2009-06-21 08:01:35,2009-06-21 08:25:52,11,16321.58,16345.87,Breakfast
2009-06-21 09:19:18,2009-06-21 09:19:33,11,16399.3,16399.55,Leave_Home
2009-06-21 10:02:12,2009-06-21 10:02:27,11,16442.2,16442.45,Leave_Home
2009-06-21 11:58:51,2009-06-21 12:14:53,11,16558.85,16574.88,Lunch
2009-06-21 15:22:18,2009-06-21 15:22:46,11,16762.3,16762.77,Leave_Home
2009-06-21 17:21:46,2009-06-21 18:51:12,11,16881.77,16971.2,Dinner
2009-06-21 20:16:56,2009-06-21 20:24:58,11,17056.93,17064.97,R2_Sleep
2009-06-21 20:26:32,2009-06-21 20:50:35,11,17066.53,17090.58,R1_Sleep
2009-06-22 04:01:31,2009-06-22 04:03:24,12,17521.52,17523.4,R1_Wake
2009-06-22 05:40:53,2009-06-22 06:05:05,12,17620.88,17645.08,R2_Wake
2009-06-22 06:24:51,2009-06-22 06:26:16,12,17664.85,17666.27,R2_Take_Medicine
2009-06-22 06:27:05,2009-06-22 06:49:36,12,17667.08,17689.6,Breakfast
2009-06-22 07:37:25,2009-06-22 07:37:36,12,17737.42,17737.6,Leave_Home
2009-06-22 12:41:06,2009-06-22 13:00:02,12,18041.1,18060.03,Lunch
2009-06-23 06:45:22,2009-06-23 06:46:24,13,19125.37,19126.4,R1_Wake
2009-06-23 06:54:06,2009-06-23 06:57:24,13,19134.1,19137.4,R2_Wake
2009-06-23 07:56:56,2009-06-23 08:28:26,13,19196.93,19228.43,Breakfast
2009-06-23 12:05:31,2009-06-23 12:05:41,13,19445.52,19445.68,Leave_Home
2009-06-23 17:56:44,2009-06-23 19:08:58,13,19796.73,19868.97,Dinner
2009-06-24 06:05:16,2009-06-24 06:17:11,14,20525.27,20537.18,R1_Wake
2009-06-24 06:22:29,2009-06-24 06:34:45,14,20542.48,20554.75,R2_Wake
2009-06-24 06:48:47,2009-06-24 06:50:00,14,20568.78,20570.0,R2_Take_Medicine
2009-06-24 06:52:30,2009-06-24 07:20:30,14,20572.5,20600.5,Breakfast
2009-06-24 11:36:40,2009-06-24 13:02:32,14,20856.67,20942.53,Lunch
2009-06-24 14:37:57,2009-06-24 14:38:23,14,21037.95,21038.38,Leave_Home
2009-06-24 17:52:43,2009-06-24 18:39:30,14,21232.72,21279.5,Dinner
2009-06-24 20:12:49,2009-06-24 20:25:25,14,21372.82,21385.42,R2_Sleep
2009-06-24 20:29:57,2009-06-24 20:38:02,14,21389.95,21398.03,R1_Sleep
2009-06-25 02:36:06,2009-06-25 02:40:55,15,21756.1,21760.92,Bed_to_Toilet
2009-06-25 06:22:48,2009-06-25 06:29:11,15,21982.8,21989.18,R1_Wake
2009-06-25 07:12:43,2009-06-25 07:24:55,15,22032.72,22044.92,R2_Wake
2009-06-25 07:25:10,2009-06-25 07:26:00,15,22045.17,22046.0,R2_Take_Medicine
2009-06-25 07:53:22,2009-06-25 08:22:33,15,22073.37,22102.55,Breakfast
2009-06-25 10:08:19,2009-06-25 10:08:33,15,22208.32,22208.55,Leave_Home
2009-06-25 17:44:20,2009-06-25 18:11:59,15,22664.33,22691.98,Dinner
2009-06-25 20:18:46,2009-06-25 20:26:28,15,22818.77,22826.47,R2_Sleep
2009-06-25 20:35:08,2009-06-25 20:48:55,15,22835.13,22848.92,R1_Sleep
2009-06-26 06:22:55,2009-06-26 06:24:17,16,23422.92,23424.28,R1_Wake
2009-06-26 06:24:06,2009-06-26 06:47:47,16,23424.1,23447.78,R2_Wake
2009-06-26 06:49:02,2009-06-26 06:50:20,16,23449.03,23450.33,R2_Take_Medicine
2009-06-26 07:04:36,2009-06-26 07:42:05,16,23464.6,23502.08,Breakfast
2009-06-26 10:23:49,2009-06-26 10:24:16,16,23663.82,23664.27,Leave_Home
2009-06-26 13:06:20,2009-06-26 13:06:38,16,23826.33,23826.63,Leave_Home
2009-06-26 17:42:14,2009-06-26 18:54:22,16,24102.23,24174.37,Dinner
2009-06-26 20:05:47,2009-06-26 20:26:14,16,24245.78,24266.23,R2_Sleep
2009-06-26 21:09:21,2009-06-26 21:26:13,16,24309.35,24326.22,R1_Sleep
2009-06-27 02:18:29,2009-06-27 02:21:47,17,24618.48,24621.78,Night_Wandering
2009-06-27 03:07:04,2009-06-27 03:10:59,17,24667.07,24670.98,Bed_to_Toilet
2009-06-27 05:03:31,2009-06-27 05:06:11,17,24783.52,24786.18,Night_Wandering
2009-06-27 07:41:32,2009-06-27 07:47:54,17,24941.53,24947.9,R1_Wake
2009-06-27 07:52:44,2009-06-27 08:06:33,17,24952.73,24966.55,R2_Wake
2009-06-27 08:07:25,2009-06-27 08:24:17,17,24967.42,24984.28,Breakfast
2009-06-27 08:07:32,2009-06-27 08:08:50,17,24967.53,24968.83,R2_Take_Medicine
2009-06-27 08:26:16,2009-06-27 08:26:33,17,24986.27,24986.55,Leave_Home
2009-06-27 08:51:51,2009-06-27 08:52:10,17,25011.85,25012.17,Leave_Home
2009-06-27 11:39:54,2009-06-27 11:54:25,17,25179.9,25194.42,Lunch
2009-06-27 16:50:48,2009-06-27 16:52:14,17,25490.8,25492.23,Leave_Home
2009-06-27 18:04:56,2009-06-27 19:48:52,17,25564.93,25668.87,Dinner
2009-06-27 20:19:36,2009-06-27 20:32:02,17,25699.6,25712.03,R2_Sleep
2009-06-27 20:44:51,2009-06-27 20:55:25,17,25724.85,25735.42,R1_Sleep
2009-06-28 00:14:11,2009-06-28 00:18:01,18,25934.18,25938.02,Night_Wandering
2009-06-28 03:03:41,2009-06-28 03:23:44,18,26103.68,26123.73,Night_Wandering
2009-06-28 07:17:52,2009-06-28 07:35:07,18,26357.87,26375.12,R2_Wake
2009-06-28 07:20:24,2009-06-28 07:32:40,18,26360.4,26372.67,R1_Wake
2009-06-28 07:37:57,2009-06-28 07:38:32,18,26377.95,26378.53,R2_Take_Medicine
2009-06-28 07:43:59,2009-06-28 08:18:15,18,26383.98,26418.25,Breakfast
2009-06-28 12:12:58,2009-06-28 12:29:42,18,26652.97,26669.7,Lunch
2009-06-28 14:04:15,2009-06-28 14:04:50,18,26764.25,26764.83,Leave_Home
2009-06-28 18:06:41,2009-06-28 18:34:15,18,27006.68,27034.25,Dinner
2009-06-28 20:04:10,2009-06-28 20:10:58,18,27124.17,27130.97,R2_Sleep
2009-06-28 20:18:44,2009-06-28 20:31:06,18,27138.73,27151.1,R1_Sleep
2009-06-29 00:01:01,2009-06-29 00:03:06,19,27361.02,27363.1,Night_Wandering
2009-06-29 04:06:01,2009-06-29 04:08:54,19,27606.02,27608.9,Night_Wandering
2009-06-29 06:39:30,2009-06-29 06:45:37,19,27759.5,27765.62,R1_Wake
2009-06-29 06:47:08,2009-06-29 06:58:51,19,27767.13,27778.85,R2_Wake
2009-06-29 07:00:43,2009-06-29 07:01:38,19,27780.72,27781.63,R2_Take_Medicine
2009-06-29 07:04:55,2009-06-29 07:53:02,19,27784.92,27833.03,Breakfast
2009-06-29 11:17:33,2009-06-29 12:08:54,19,28037.55,28088.9,Lunch
2009-06-29 14:51:09,2009-06-29 15:53:16,19,28251.15,28313.27,R1_Work
2009-06-29 17:48:27,2009-06-29 18:29:01,19,28428.45,28469.02,Dinner
2009-06-29 20:12:27,2009-06-29 20:17:32,19,28572.45,28577.53,R2_Sleep
2009-06-30 08:46:14,2009-06-30 08:53:08,20,29326.23,29333.13,R2_Wake
2009-06-30 11:31:35,2009-06-30 11:33:13,20,29491.58,29493.22,Leave_Home
2009-06-30 12:09:30,2009-06-30 12:55:31,20,29529.5,29575.52,Lunch
2009-06-30 14:19:02,2009-06-30 15:31:16,20,29659.03,29731.27,R1_Work
2009-06-30 16:23:15,2009-06-30 16:23:34,20,29783.25,29783.57,Leave_Home
2009-06-30 17:31:38,2009-06-30 18:12:21,20,29851.63,29892.35,Dinner
2009-06-30 20:26:26,2009-06-30 20:53:31,20,30026.43,30053.52,R2_Sleep
2009-07-01 07:05:58,2009-07-01 07:08:14,21,30665.97,30668.23,R1_Wake
2009-07-01 07:20:52,2009-07-01 07:21:56,21,30680.87,30681.93,R2_Take_Medicine
2009-07-01 07:26:50,2009-07-01 07:52:30,21,30686.83,30712.5,Breakfast
2009-07-01 11:43:01,2009-07-01 12:13:42,21,30943.02,30973.7,Lunch
2009-07-01 12:47:57,2009-07-01 12:48:29,21,31007.95,31008.48,Leave_Home
2009-07-02 18:25:30,2009-07-02 19:00:54,22,32785.5,32820.9,Dinner
2009-07-02 20:46:31,2009-07-02 20:50:14,22,32926.52,32930.23,R2_Sleep
2009-07-02 21:12:50,2009-07-02 21:30:43,22,32952.83,32970.72,R1_Sleep
2009-07-03 01:27:16,2009-07-03 01:30:05,23,33207.27,33210.08,Night_Wandering
2009-07-03 03:46:45,2009-07-03 03:51:12,23,33346.75,33351.2,Bed_to_Toilet
2009-07-03 06:27:01,2009-07-03 06:29:37,23,33507.02,33509.62,R1_Wake
2009-07-03 06:35:24,2009-07-03 06:55:38,23,33515.4,33535.63,R2_Wake
2009-07-03 06:55:47,2009-07-03 06:56:50,23,33535.78,33536.83,R2_Take_Medicine
2009-07-03 06:59:02,2009-07-03 07:36:56,23,33539.03,33576.93,Breakfast
2009-07-03 10:07:38,2009-07-03 10:21:06,23,33727.63,33741.1,Laundry
2009-07-03 17:47:49,2009-07-03 18:44:03,23,34187.82,34244.05,Dinner
2009-07-03 21:06:17,2009-07-03 21:09:09,23,34386.28,34389.15,R2_Sleep
2009-07-03 22:57:13,2009-07-03 22:57:49,23,34497.22,34497.82,R1_Sleep
2009-07-04 02:11:21,2009-07-04 02:23:05,24,34691.35,34703.08,Bed_to_Toilet
2009-07-04 07:39:55,2009-07-04 07:46:15,24,35019.92,35026.25,R1_Wake
2009-07-04 07:51:34,2009-07-04 07:59:02,24,35031.57,35039.03,R2_Wake
2009-07-04 07:59:54,2009-07-04 08:00:27,24,35039.9,35040.45,R2_Take_Medicine
2009-07-04 08:04:58,2009-07-04 08:42:50,24,35044.97,35082.83,Breakfast
2009-07-04 10:14:26,2009-07-04 10:15:06,24,35174.43,35175.1,Leave_Home
2009-07-04 11:45:05,2009-07-04 12:21:17,24,35265.08,35301.28,Lunch
2009-07-04 16:02:34,2009-07-04 16:02:52,24,35522.57,35522.87,Leave_Home
2009-07-04 21:04:50,2009-07-04 21:07:09,24,35824.83,35827.15,R2_Sleep
2009-07-04 21:08:00,2009-07-04 21:20:48,24,35828.0,35840.8,R1_Sleep
2009-07-05 04:02:01,2009-07-05 04:05:48,25,36242.02,36245.8,R1_Wake
2009-07-05 06:48:25,2009-07-05 07:30:21,25,36408.42,36450.35,R2_Wake
2009-07-05 07:31:12,2009-07-05 07:32:11,25,36451.2,36452.18,R2_Take_Medicine
2009-07-05 07:33:26,2009-07-05 08:15:05,25,36453.43,36495.08,Breakfast
2009-07-05 17:11:36,2009-07-05 17:12:13,25,37031.6,37032.22,Leave_Home
2009-07-06 11:22:18,2009-07-06 11:22:26,26,38122.3,38122.43,Leave_Home
2009-07-06 18:09:58,2009-07-06 18:10:09,26,38529.97,38530.15,Leave_Home
2009-07-07 11:07:13,2009-07-07 11:32:52,27,39547.22,39572.87,Lunch
2009-07-07 11:34:19,2009-07-07 11:34:29,27,39574.32,39574.48,Leave_Home
2009-07-07 20:53:51,2009-07-07 21:08:28,27,40133.85,40148.47,R2_Sleep
2009-07-07 21:08:56,2009-07-07 21:52:47,27,40148.93,40192.78,R1_Work
2009-07-07 21:52:48,2009-07-07 21:53:41,27,40192.8,40193.68,R1_Sleep
2009-07-08 04:03:03,2009-07-08 04:05:39,28,40563.05,40565.65,Night_Wandering
2009-07-08 04:07:59,2009-07-08 04:12:01,28,40567.98,40572.02,Night_Wandering
2009-07-08 04:39:37,2009-07-08 04:42:19,28,40599.62,40602.32,R1_Wake
2009-07-08 05:44:49,2009-07-08 05:50:11,28,40664.82,40670.18,R2_Wake
2009-07-08 05:52:27,2009-07-08 05:54:35,28,40672.45,40674.58,R2_Take_Medicine
2009-07-08 06:22:48,2009-07-08 06:49:47,28,40702.8,40729.78,Breakfast
2009-07-08 11:32:35,2009-07-08 12:05:32,28,41012.58,41045.53,Lunch
2009-07-08 16:02:14,2009-07-08 16:10:38,28,41282.23,41290.63,Laundry
2009-07-08 17:44:46,2009-07-08 18:22:46,28,41384.77,41422.77,Dinner
2009-07-08 21:03:25,2009-07-08 21:22:27,28,41583.42,41602.45,R2_Sleep
2009-07-08 21:31:44,2009-07-08 21:40:08,28,41611.73,41620.13,R1_Sleep
2009-07-09 09:13:00,2009-07-09 09:17:21,29,42313.0,42317.35,R1_Wake
2009-07-09 21:01:30,2009-07-09 21:08:10,29,43021.5,43028.17,R2_Sleep
2009-07-09 21:32:24,2009-07-09 21:41:23,29,43052.4,43061.38,R1_Sleep
2009-07-10 06:44:24,2009-07-10 06:49:25,30,43604.4,43609.42,R1_Wake
2009-07-10 06:59:40,2009-07-10 07:22:49,30,43619.67,43642.82,R2_Wake
2009-07-10 07:26:06,2009-07-10 07:26:40,30,43646.1,43646.67,R2_Take_Medicine
2009-07-10 07:29:55,2009-07-10 07:57:29,30,43649.92,43677.48,Breakfast
2009-07-10 11:29:46,2009-07-10 11:30:07,30,43889.77,43890.12,Leave_Home
2009-07-10 17:49:26,2009-07-10 18:24:26,30,44269.43,44304.43,Dinner
2009-07-10 20:00:27,2009-07-10 20:18:13,30,44400.45,44418.22,R2_Sleep
2009-07-10 20:18:16,2009-07-10 20:39:59,30,44418.27,44439.98,R1_Work
2009-07-10 20:39:59,2009-07-10 20:50:03,30,44439.98,44450.05,R1_Sleep
2009-07-10 21:57:46,2009-07-10 21:59:46,30,44517.77,44519.77,Night_Wandering
2009-07-11 01:05:13,2009-07-11 01:11:27,31,44705.22,44711.45,Bed_to_Toilet
2009-07-11 07:12:15,2009-07-11 07:19:15,31,45072.25,45079.25,R1_Wake
2009-07-11 07:17:40,2009-07-11 07:19:49,31,45077.67,45079.82,R2_Wake
2009-07-11 07:26:43,2009-07-11 07:27:39,31,45086.72,45087.65,R2_Take_Medicine
2009-07-11 07:43:19,2009-07-11 08:15:12,31,45103.32,45135.2,Breakfast
2009-07-11 09:36:36,2009-07-11 09:37:29,31,45216.6,45217.48,Leave_Home
2009-07-11 11:59:04,2009-07-11 12:33:18,31,45359.07,45393.3,Lunch
2009-07-11 17:57:36,2009-07-11 17:57:58,31,45717.6,45717.97,Leave_Home
2009-07-11 19:26:13,2009-07-11 19:34:53,31,45806.22,45814.88,Laundry
2009-07-11 21:49:41,2009-07-11 22:08:37,31,45949.68,45968.62,R2_Sleep
2009-07-11 21:51:28,2009-07-11 22:11:28,31,45951.47,45971.47,R1_Sleep
2009-07-12 02:33:01,2009-07-12 02:36:12,32,46233.02,46236.2,Night_Wandering
2009-07-12 07:56:03,2009-07-12 08:00:19,32,46556.05,46560.32,R1_Wake
2009-07-12 08:10:43,2009-07-12 08:23:28,32,46570.72,46583.47,R1_Work
2009-07-12 08:51:17,2009-07-12 09:07:15,32,46611.28,46627.25,R2_Wake
2009-07-12 09:07:46,2009-07-12 09:09:06,32,46627.77,46629.1,R2_Take_Medicine
2009-07-12 09:09:53,2009-07-12 09:27:14,32,46629.88,46647.23,Breakfast
2009-07-12 10:20:27,2009-07-12 10:58:24,32,46700.45,46738.4,R1_Work
2009-07-12 12:00:20,2009-07-12 12:00:49,32,46800.33,46800.82,Leave_Home
2009-07-12 15:15:12,2009-07-12 15:15:32,32,46995.2,46995.53,Leave_Home
2009-07-12 17:46:13,2009-07-12 18:10:54,32,47146.22,47170.9,Dinner
2009-07-12 20:58:55,2009-07-12 21:08:10,32,47338.92,47348.17,R2_Sleep
2009-07-12 21:08:17,2009-07-12 21:32:37,32,47348.28,47372.62,R1_Work
2009-07-12 21:32:41,2009-07-12 21:33:43,32,47372.68,47373.72,R1_Sleep
2009-07-12 22:10:11,2009-07-12 22:12:29,32,47410.18,47412.48,Night_Wandering
2009-07-13 06:51:57,2009-07-13 06:57:25,33,47931.95,47937.42,R1_Wake
2009-07-13 06:55:47,2009-07-13 07:10:11,33,47935.78,47950.18,R2_Wake
2009-07-13 07:12:14,2009-07-13 07:13:35,33,47952.23,47953.58,R2_Take_Medicine
2009-07-13 07:14:04,2009-07-13 07:35:31,33,47954.07,47975.52,Breakfast
2009-07-13 08:49:50,2009-07-13 08:50:08,33,48049.83,48050.13,Leave_Home
2009-07-13 15:38:41,2009-07-13 16:51:45,33,48458.68,48531.75,R1_Work
2009-07-13 17:53:23,2009-07-13 18:27:32,33,48593.38,48627.53,Dinner
2009-07-13 18:31:59,2009-07-13 18:32:08,33,48631.98,48632.13,Leave_Home
2009-07-13 21:11:49,2009-07-13 21:24:32,33,48791.82,48804.53,R2_Sleep
2009-07-13 22:31:39,2009-07-13 22:40:29,33,48871.65,48880.48,R1_Sleep
2009-07-14 04:15:21,2009-07-14 04:21:23,34,49215.35,49221.38,Night_Wandering
2009-07-14 07:28:54,2009-07-14 07:33:30,34,49408.9,49413.5,R1_Wake
2009-07-14 08:02:16,2009-07-14 08:18:10,34,49442.27,49458.17,R2_Wake
2009-07-14 08:22:51,2009-07-14 08:24:39,34,49462.85,49464.65,R2_Take_Medicine
2009-07-14 08:25:25,2009-07-14 08:58:50,34,49465.42,49498.83,Breakfast
