start,end,day,t0_min,t1_min,activity
2009-09-27 05:54:41,2009-09-27 05:55:34,2,3234.68,3235.57,Bed_Toilet_Transition
2009-09-27 07:49:48,2009-09-27 07:50:35,2,3349.8,3350.58,Bed_Toilet_Transition
2009-09-27 08:30:20,2009-09-27 08:32:40,2,3390.33,3392.67,Bed_Toilet_Transition
2009-09-27 12:22:29,2009-09-27 12:34:35,2,3622.48,3634.58,Bathing
2009-09-27 12:48:15,2009-09-27 12:55:41,2,3648.25,3655.68,Meal_Preparation
2009-09-27 12:55:47,2009-09-27 13:02:24,2,3655.78,3662.4,Eating
2009-09-27 13:20:03,2009-09-27 13:23:49,2,3680.05,3683.82,Eating
2009-09-27 13:33:08,2009-09-27 13:33:35,2,3693.13,3693.58,Work_Table
2009-09-27 13:37:11,2009-09-27 13:37:14,2,3697.18,3697.23,Work_Table
2009-09-27 13:42:37,2009-09-27 13:46:11,2,3702.62,3706.18,Work_Table
2009-09-27 13:49:12,2009-09-27 13:53:00,2,3709.2,3713.0,Work_Table
2009-09-27 13:53:51,2009-09-27 13:54:00,2,3713.85,3714.0,Bathing
2009-09-27 13:56:38,2009-09-27 13:58:37,2,3716.63,3718.62,Bathing
2009-09-27 14:10:08,2009-09-27 14:13:11,2,3730.13,3733.18,Work_Table
2009-09-27 14:14:40,2009-09-27 14:21:28,2,3734.67,3741.47,Work_Table
2009-09-27 14:29:43,2009-09-27 14:31:06,2,3749.72,3751.1,Work_Table
2009-09-27 14:35:14,2009-09-27 14:52:27,2,3755.23,3772.45,Work_Table
2009-09-27 14:56:51,2009-09-27 15:26:02,2,3776.85,3806.03,Yoga
2009-09-27 15:51:48,2009-09-27 15:52:20,2,3831.8,3832.33,Personal_Hygiene
2009-09-27 15:55:41,2009-09-27 15:55:50,2,3835.68,3835.83,Leave_Home
2009-09-27 16:17:08,2009-09-27 16:17:14,2,3857.13,3857.23,Enter_Home
2009-09-27 16:18:12,2009-09-27 16:19:26,2,3858.2,3859.43,Personal_Hygiene
2009-09-27 16:20:47,2009-09-27 16:20:57,2,3860.78,3860.95,Leave_Home
2009-09-27 17:57:23,2009-09-27 17:57:36,2,3957.38,3957.6,Enter_Home
2009-09-27 17:59:04,2009-09-27 18:13:18,2,3959.07,3973.3,Meal_Preparation
2009-09-27 18:13:43,2009-09-27 18:14:28,2,3973.72,3974.47,Personal_Hygiene
2009-09-27 19:09:50,2009-09-27 19:17:34,2,4029.83,4037.57,Eating
2009-09-27 19:19:23,2009-09-27 19:20:18,2,4039.38,4040.3,Watch_TV
2009-09-27 19:27:47,2009-09-27 19:29:14,2,4047.78,4049.23,Work_Table
2009-09-27 19:35:12,2009-09-27 19:36:44,2,4055.2,4056.73,Work_Table
2009-09-27 19:36:47,2009-09-27 19:37:58,2,4056.78,4057.97,Watch_TV
2009-09-27 19:38:06,2009-09-27 19:38:56,2,4058.1,4058.93,Work_Table
2009-09-27 19:40:27,2009-09-27 19:44:04,2,4060.45,4064.07,Work_Table
2009-09-27 19:44:12,2009-09-27 19:44:17,2,4064.2,4064.28,Watch_TV
2009-09-27 19:44:17,2009-09-27 19:48:54,2,4064.28,4068.9,Work_Table
2009-09-27 19:49:01,2009-09-27 19:49:06,2,4069.02,4069.1,Watch_TV
2009-09-27 19:49:07,2009-09-27 19:49:13,2,4069.12,4069.22,Work_Table
2009-09-27 19:50:11,2009-09-27 19:50:12,2,4070.18,4070.2,Leave_Home
2009-09-27 20:26:06,2009-09-27 20:26:07,2,4106.1,4106.12,Enter_Home
2009-09-27 20:26:32,2009-09-27 20:26:44,2,4106.53,4106.73,Work_Table
2009-09-27 20:29:15,2009-09-27 20:30:22,2,4109.25,4110.37,Work_Table
2009-09-27 20:35:45,2009-09-27 20:35:51,2,4115.75,4115.85,Work_Table
2009-09-27 20:41:59,2009-09-27 20:42:55,2,4121.98,4122.92,Work_Table
2009-09-27 20:43:37,2009-09-27 20:43:56,2,4123.62,4123.93,Work_Table
2009-09-27 20:48:15,2009-09-27 20:49:48,2,4128.25,4129.8,Work_Table
2009-09-27 20:50:41,2009-09-27 21:06:05,2,4130.68,4146.08,Meal_Preparation
2009-09-27 21:11:00,2009-09-27 21:23:21,2,4151.0,4163.35,Meal_Preparation
2009-09-27 21:23:56,2009-09-27 21:24:50,2,4163.93,4164.83,Meal_Preparation
2009-09-27 21:25:22,2009-09-27 21:34:15,2,4165.37,4174.25,Meal_Preparation
2009-09-27 21:39:47,2009-09-27 21:42:19,2,4179.78,4182.32,Meal_Preparation
2009-09-27 21:43:45,2009-09-27 21:43:58,2,4183.75,4183.97,Work_Table
2009-09-27 21:44:42,2009-09-27 22:25:46,2,4184.7,4225.77,Work_Table
2009-09-27 22:27:19,2009-09-27 22:38:38,2,4227.32,4238.63,Work_Table
2009-09-27 22:39:19,2009-09-27 22:39:42,2,4239.32,4239.7,Work_Table
2009-09-27 22:40:29,2009-09-27 23:10:11,2,4240.48,4270.18,Work_Table
2009-09-27 23:12:42,2009-09-27 23:13:54,2,4272.7,4273.9,Work_Table
2009-09-27 23:14:00,2009-09-27 23:20:35,2,4274.0,4280.58,Meal_Preparation
2009-09-27 23:21:04,2009-09-27 23:38:18,2,4281.07,4298.3,Meal_Preparation
2009-09-27 23:38:45,2009-09-27 23:39:29,2,4298.75,4299.48,Meal_Preparation
2009-09-27 23:39:04,2009-09-27 23:39:51,2,4299.07,4299.85,Work_Table
2009-09-27 23:40:01,2009-09-27 23:40:38,2,4300.02,4300.63,Meal_Preparation
2009-09-27 23:41:05,2009-09-27 23:41:25,2,4301.08,4301.42,Meal_Preparation
2009-09-27 23:42:58,2009-09-27 23:43:15,2,4302.97,4303.25,Work_Table
2009-09-27 23:45:58,2009-09-27 23:47:58,2,4305.97,4307.97,Personal_Hygiene
2009-09-27 23:48:16,2009-09-27 23:50:27,2,4308.27,4310.45,Work_Table
2009-09-27 23:50:38,2009-09-27 23:51:33,2,4310.63,4311.55,Personal_Hygiene
2009-09-27 23:50:53,2009-09-27 23:51:06,2,4310.88,4311.1,Work_Table
2009-09-27 23:52:01,2009-09-27 23:52:17,2,4312.02,4312.28,Work_Table
2009-09-27 23:52:42,2009-09-27 23:53:39,2,4312.7,4313.65,Work_Table
2009-09-27 23:54:30,2009-09-27 23:55:33,2,4314.5,4315.55,Work_Table
2009-09-27 23:59:47,2009-09-28 00:00:21,2,4319.78,4320.35,Work_Table
2009-09-28 00:02:47,2009-09-28 00:06:14,3,4322.78,4326.23,Personal_Hygiene
2009-09-28 00:06:52,2009-09-28 08:00:08,3,4326.87,4800.13,R2_Sleeping_in_Bed
2009-09-28 00:30:31,2009-09-28 08:13:02,3,4350.52,4813.03,R1_Sleeping_in_Bed
2009-09-28 01:11:32,2009-09-28 01:12:18,3,4391.53,4392.3,Bed_Toilet_Transition
2009-09-28 01:27:25,2009-09-28 01:30:48,3,4407.42,4410.8,Bed_Toilet_Transition
2009-09-28 03:18:48,2009-09-28 03:19:46,3,4518.8,4519.77,Bed_Toilet_Transition
2009-09-28 05:41:58,2009-09-28 05:42:46,3,4661.97,4662.77,Bed_Toilet_Transition
2009-09-28 07:45:08,2009-09-28 07:46:14,3,4785.13,4786.23,Bed_Toilet_Transition
2009-09-28 08:13:52,2009-09-28 08:16:05,3,4813.87,4816.08,Personal_Hygiene
2009-09-28 08:17:23,2009-09-28 08:21:04,3,4817.38,4821.07,Meal_Preparation
2009-09-28 08:18:02,2009-09-28 08:18:10,3,4818.03,4818.17,Personal_Hygiene
2009-09-28 08:19:14,2009-09-28 08:20:45,3,4819.23,4820.75,Personal_Hygiene
2009-09-28 08:22:55,2009-09-28 08:24:02,3,4822.92,4824.03,Personal_Hygiene
2009-09-28 08:24:59,2009-09-28 08:28:06,3,4824.98,4828.1,Eating
2009-09-28 08:34:09,2009-09-28 08:36:09,3,4834.15,4836.15,Leave_Home
2009-09-29 00:14:47,2009-09-29 08:11:18,4,5774.78,6251.3,R2_Sleeping_in_Bed
2009-09-29 05:19:23,2009-09-29 05:20:13,4,6079.38,6080.22,Bed_Toilet_Transition
2009-09-29 05:20:45,2009-09-29 05:21:53,4,6080.75,6081.88,Bed_Toilet_Transition
2009-09-29 08:17:24,2009-09-29 08:20:01,4,6257.4,6260.02,Meal_Preparation
2009-09-29 08:18:48,2009-09-29 08:19:02,4,6258.8,6259.03,Personal_Hygiene
2009-09-29 08:20:20,2009-09-29 08:24:52,4,6260.33,6264.87,Bathing
2009-09-29 08:25:58,2009-09-29 08:26:25,4,6265.97,6266.42,Bathing
2009-09-29 08:30:02,2009-09-29 08:35:21,4,6270.03,6275.35,Eating
2009-09-29 08:36:08,2009-09-29 08:36:12,4,6276.13,6276.2,Leave_Home
2009-09-29 11:03:23,2009-09-29 11:03:34,4,6423.38,6423.57,Enter_Home
2009-09-29 11:15:54,2009-09-29 11:43:40,4,6435.9,6463.67,Personal_Hygiene
2009-09-29 12:03:18,2009-09-29 12:07:08,4,6483.3,6487.13,Meal_Preparation
2009-09-29 12:18:27,2009-09-29 12:22:59,4,6498.45,6502.98,Meal_Preparation
2009-09-29 12:49:57,2009-09-29 13:01:13,4,6529.95,6541.22,Eating
2009-09-29 13:02:05,2009-09-29 13:57:08,4,6542.08,6597.13,Yoga
2009-09-29 14:29:55,2009-09-29 14:39:45,4,6629.92,6639.75,Meal_Preparation
2009-09-29 14:41:26,2009-09-29 14:42:08,4,6641.43,6642.13,Personal_Hygiene
2009-09-29 14:44:32,2009-09-29 14:50:06,4,6644.53,6650.1,Work_Table
2009-09-29 14:50:27,2009-09-29 14:58:37,4,6650.45,6658.62,Personal_Hygiene
2009-09-29 14:50:28,2009-09-29 14:58:27,4,6650.47,6658.45,Bathing
2009-09-29 15:05:23,2009-09-29 15:12:12,4,6665.38,6672.2,Personal_Hygiene
2009-09-29 15:12:36,2009-09-29 15:33:17,4,6672.6,6693.28,Bathing
2009-09-29 16:13:39,2009-09-29 16:13:41,4,6733.65,6733.68,Leave_Home
2009-09-29 18:12:10,2009-09-29 18:12:12,4,6852.17,6852.2,Enter_Home
2009-09-29 18:16:26,2009-09-29 19:03:15,4,6856.43,6903.25,Meal_Preparation
2009-09-29 19:03:42,2009-09-29 19:08:33,4,6903.7,6908.55,Eating
2009-09-29 19:09:09,2009-09-29 19:40:27,4,6909.15,6940.45,Eating
2009-09-29 19:43:49,2009-09-29 19:58:33,4,6943.82,6958.55,Work_Table
2009-09-29 19:59:57,2009-09-29 20:04:52,4,6959.95,6964.87,Work_Table
2009-09-29 20:09:39,2009-09-29 20:13:28,4,6969.65,6973.47,Work_Table
2009-09-29 20:14:31,2009-09-29 20:15:51,4,6974.52,6975.85,Work_Table
2009-09-29 20:16:58,2009-09-29 20:18:13,4,6976.97,6978.22,Work_Table
2009-09-29 20:32:17,2009-09-29 20:33:22,4,6992.28,6993.37,Bathing
2009-09-29 20:33:44,2009-09-29 20:34:23,4,6993.73,6994.38,Bathing
2009-09-29 20:35:12,2009-09-29 20:36:37,4,6995.2,6996.62,Bathing
2009-09-29 20:39:29,2009-09-29 20:47:11,4,6999.48,7007.18,Bathing
2009-09-29 20:48:59,2009-09-29 20:49:18,4,7008.98,7009.3,Personal_Hygiene
2009-09-29 20:52:33,2009-09-29 20:52:54,4,7012.55,7012.9,Personal_Hygiene
2009-09-29 20:59:36,2009-09-29 21:00:33,4,7019.6,7020.55,Personal_Hygiene
2009-09-29 21:02:25,2009-09-29 21:03:45,4,7022.42,7023.75,Work_Table
2009-09-29 21:06:15,2009-09-29 21:06:56,4,7026.25,7026.93,Work_Table
2009-09-29 21:14:35,2009-09-29 21:14:37,4,7034.58,7034.62,Leave_Home
2009-09-29 21:46:38,2009-09-29 21:46:46,4,7066.63,7066.77,Enter_Home
2009-09-29 21:47:34,2009-09-29 21:48:38,4,7067.57,7068.63,Work_Table
2009-09-29 22:27:29,2009-09-29 22:28:06,4,7107.48,7108.1,Work_Table
2009-09-29 22:27:41,2009-09-29 22:28:01,4,7107.68,7108.02,Work_Bedroom_2
2009-09-29 22:28:10,2009-09-29 22:28:16,4,7108.17,7108.27,Work_Bedroom_2
2009-09-29 22:28:36,2009-09-29 22:29:03,4,7108.6,7109.05,Work_Bedroom_2
2009-09-29 22:29:50,2009-09-29 22:30:51,4,7109.83,7110.85,Work_Bedroom_2
2009-09-29 22:31:05,2009-09-29 22:33:28,4,7111.08,7113.47,Work_Bedroom_2
2009-09-29 22:35:32,2009-09-29 22:36:00,4,7115.53,7116.0,Work_Bedroom_2
2009-09-29 22:36:03,2009-09-29 22:38:59,4,7116.05,7118.98,Personal_Hygiene
2009-09-29 22:37:15,2009-09-29 22:39:21,4,7117.25,7119.35,Work_Bedroom_2
2009-09-29 22:40:33,2009-09-29 22:40:51,4,7120.55,7120.85,Work_Bedroom_2
2009-09-29 22:41:39,2009-09-29 23:00:14,4,7121.65,7140.23,Work_Bedroom_2
2009-09-29 23:20:57,2009-09-30 07:18:13,4,7160.95,7638.22,R1_Sleeping_in_Bed
2009-09-29 23:21:15,2009-09-29 23:21:39,4,7161.25,7161.65,Personal_Hygiene
2009-09-29 23:27:21,2009-09-30 07:57:37,4,7167.35,7677.62,R2_Sleeping_in_Bed
2009-09-30 02:14:59,2009-09-30 02:15:49,5,7334.98,7335.82,Bed_Toilet_Transition
2009-09-30 07:18:35,2009-09-30 07:19:31,5,7638.58,7639.52,Personal_Hygiene
2009-09-30 07:29:01,2009-09-30 07:47:43,5,7649.02,7667.72,Bathing
2009-09-30 07:51:28,2009-09-30 07:54:41,5,7671.47,7674.68,Meal_Preparation
2009-09-30 07:55:05,2009-09-30 07:55:32,5,7675.08,7675.53,Eating
2009-09-30 08:02:11,2009-09-30 08:03:56,5,7682.18,7683.93,Bathing
2009-09-30 08:06:23,2009-09-30 08:07:38,5,7686.38,7687.63,Work_Bedroom_2
2009-09-30 08:07:24,2009-09-30 08:11:37,5,7687.4,7691.62,Bathing
2009-09-30 08:12:43,2009-09-30 08:13:14,5,7692.72,7693.23,Meal_Preparation
2009-09-30 08:16:00,2009-09-30 08:18:28,5,7696.0,7698.47,Meal_Preparation
2009-09-30 08:20:06,2009-09-30 08:23:10,5,7700.1,7703.17,Eating
2009-09-30 08:25:54,2009-09-30 08:27:33,5,7705.9,7707.55,Work_Table
2009-09-30 08:38:05,2009-09-30 08:38:06,5,7718.08,7718.1,Leave_Home
2009-09-30 11:09:48,2009-09-30 11:09:51,5,7869.8,7869.85,Enter_Home
2009-09-30 11:14:21,2009-09-30 11:20:41,5,7874.35,7880.68,Work_Table
2009-09-30 11:20:58,2009-09-30 11:25:32,5,7880.97,7885.53,Personal_Hygiene
2009-09-30 11:22:14,2009-09-30 11:24:04,5,7882.23,7884.07,Bathing
2009-09-30 11:27:59,2009-09-30 11:29:03,5,7887.98,7889.05,Meal_Preparation
2009-09-30 11:31:02,2009-09-30 11:31:30,5,7891.03,7891.5,Meal_Preparation
2009-09-30 11:34:16,2009-09-30 11:34:38,5,7894.27,7894.63,Meal_Preparation
2009-09-30 11:35:40,2009-09-30 11:38:14,5,7895.67,7898.23,Meal_Preparation
2009-09-30 11:38:40,2009-09-30 11:51:03,5,7898.67,7911.05,Eating
2009-09-30 11:56:30,2009-09-30 12:55:04,5,7916.5,7975.07,Work_Table
2009-09-30 13:12:51,2009-09-30 13:37:44,5,7992.85,8017.73,Work_Table
2009-09-30 13:43:08,2009-09-30 14:32:48,5,8023.13,8072.8,Work_Table
2009-09-30 14:39:26,2009-09-30 15:01:07,5,8079.43,8101.12,Personal_Hygiene
2009-09-30 15:17:42,2009-09-30 15:18:05,5,8117.7,8118.08,Work_Bedroom_2
2009-09-30 15:19:49,2009-09-30 15:22:58,5,8119.82,8122.97,Work_Bedroom_2
2009-09-30 15:28:49,2009-09-30 15:43:05,5,8128.82,8143.08,Bathing
2009-09-30 16:43:02,2009-09-30 16:47:02,5,8203.03,8207.03,Yoga
2009-09-30 16:48:55,2009-09-30 16:50:19,5,8208.92,8210.32,Personal_Hygiene
2009-09-30 16:51:59,2009-09-30 16:53:58,5,8211.98,8213.97,Yoga
2009-09-30 18:00:28,2009-09-30 18:00:51,5,8280.47,8280.85,Meal_Preparation
2009-09-30 18:01:12,2009-09-30 18:13:40,5,8281.2,8293.67,Meal_Preparation
2009-09-30 18:31:11,2009-09-30 18:31:38,5,8311.18,8311.63,Work_Bedroom_2
2009-09-30 18:32:16,2009-09-30 18:33:46,5,8312.27,8313.77,Personal_Hygiene
2009-09-30 18:58:43,2009-09-30 18:59:17,5,8338.72,8339.28,Meal_Preparation
2009-09-30 19:07:14,2009-09-30 19:15:00,5,8347.23,8355.0,Meal_Preparation
2009-09-30 19:15:10,2009-09-30 19:26:46,5,8355.17,8366.77,Eating
2009-09-30 19:27:20,2009-09-30 19:38:41,5,8367.33,8378.68,Eating
2009-09-30 19:41:13,2009-09-30 19:45:59,5,8381.22,8385.98,Work_Table
2009-09-30 19:46:15,2009-09-30 19:57:16,5,8386.25,8397.27,Work_Table
2009-09-30 20:04:48,2009-09-30 20:05:45,5,8404.8,8405.75,Watch_TV
2009-09-30 20:06:00,2009-09-30 20:33:15,5,8406.0,8433.25,Watch_TV
2009-09-30 20:34:24,2009-09-30 20:34:56,5,8434.4,8434.93,Watch_TV
2009-09-30 20:36:13,2009-09-30 20:52:50,5,8436.22,8452.83,Watch_TV
2009-09-30 20:52:55,2009-09-30 20:52:57,5,8452.92,8452.95,Leave_Home
2009-09-30 21:14:20,2009-09-30 21:14:26,5,8474.33,8474.43,Enter_Home
2009-09-30 21:15:30,2009-09-30 21:16:28,5,8475.5,8476.47,Watch_TV
2009-09-30 21:16:34,2009-09-30 21:17:04,5,8476.57,8477.07,Work_Table
2009-09-30 21:16:58,2009-09-30 21:17:40,5,8476.97,8477.67,Watch_TV
2009-09-30 21:17:54,2009-09-30 21:48:29,5,8477.9,8508.48,Work_Table
2009-09-30 21:22:26,2009-09-30 21:26:55,5,8482.43,8486.92,Watch_TV
2009-09-30 21:29:51,2009-09-30 21:44:20,5,8489.85,8504.33,Watch_TV
2009-09-30 21:50:43,2009-09-30 21:59:32,5,8510.72,8519.53,Watch_TV
2009-09-30 21:55:02,2009-09-30 22:05:16,5,8515.03,8525.27,Work_Table
2009-09-30 22:05:34,2009-09-30 22:15:03,5,8525.57,8535.05,Watch_TV
2009-09-30 22:15:56,2009-09-30 22:23:51,5,8535.93,8543.85,Watch_TV
2009-09-30 22:24:38,2009-09-30 22:27:32,5,8544.63,8547.53,Watch_TV
2009-09-30 22:35:20,2009-09-30 22:36:00,5,8555.33,8556.0,Personal_Hygiene
2009-09-30 22:36:06,2009-09-30 22:44:02,5,8556.1,8564.03,Watch_TV
2009-09-30 22:54:10,2009-09-30 22:55:36,5,8574.17,8575.6,Work_Bedroom_2
2009-09-30 23:01:37,2009-09-30 23:26:06,5,8581.62,8606.1,Watch_TV
2009-09-30 23:26:30,2009-09-30 23:27:29,5,8606.5,8607.48,Work_Bedroom_2
2009-09-30 23:27:58,2009-09-30 23:28:09,5,8607.97,8608.15,Watch_TV
2009-09-30 23:36:30,2009-09-30 23:42:09,5,8616.5,8622.15,Personal_Hygiene
2009-09-30 23:53:09,2009-10-01 08:01:05,5,8633.15,9121.08,R1_Sleeping_in_Bed
2009-09-30 23:55:13,2009-10-01 08:15:00,5,8635.22,9135.0,R2_Sleeping_in_Bed
2009-10-01 02:11:02,2009-10-01 02:13:02,6,8771.03,8773.03,Bed_Toilet_Transition
2009-10-01 07:43:09,2009-10-01 07:45:08,6,9103.15,9105.13,Bed_Toilet_Transition
2009-10-01 08:11:42,2009-10-01 08:12:12,6,9131.7,9132.2,Personal_Hygiene
2009-10-01 08:12:49,2009-10-01 08:14:13,6,9132.82,9134.22,Meal_Preparation
2009-10-01 08:18:20,2009-10-01 08:25:38,6,9138.33,9145.63,Meal_Preparation
2009-10-01 08:23:11,2009-10-01 08:23:49,6,9143.18,9143.82,Bathing
2009-10-01 08:25:49,2009-10-01 08:33:54,6,9145.82,9153.9,Eating
2009-10-01 08:35:23,2009-10-01 08:35:36,6,9155.38,9155.6,Leave_Home
2009-10-01 11:04:13,2009-10-01 11:04:15,6,9304.22,9304.25,Enter_Home
