belief,alpha_target,gamma,feedback,mode,day,n,coverage,target,update_rate,mean_alpha,mean_qhat
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,oracle,aci_oracle,19,900,0.71,0.7,1.0,0.359167,0.601093
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,oracle,aci_oracle,20,900,0.715556,0.7,1.0,0.3975,0.501097
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,oracle,aci_oracle,21,900,0.67,0.7,1.0,0.314444,0.715029
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,oracle,aci_oracle,22,900,0.713333,0.7,1.0,0.289833,0.775646
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,oracle,aci_oracle,23,900,0.677778,0.7,1.0,0.275722,0.802082
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,oracle,aci_oracle,24,900,0.707778,0.7,1.0,0.260889,0.82975
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,oracle,aci_oracle,25,900,0.696667,0.7,1.0,0.276944,0.805926
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,oracle,aci_oracle,26,900,0.717778,0.7,1.0,0.332667,0.663134
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,oracle,aci_oracle,27,900,0.708889,0.7,1.0,0.386722,0.526483
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,oracle,aci_oracle,all,22500,0.701111,0.7,1.0,0.31006,0.718569
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,sensed,aci_sensed,3,900,0.654444,0.7,0.05,0.316911,0.733769
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,sensed,aci_sensed,4,900,0.601111,0.7,0.028889,0.323811,0.699316
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,sensed,aci_sensed,5,900,0.677778,0.7,0.048889,0.33185,0.661897
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,sensed,aci_sensed,6,900,0.733333,0.7,0.034444,0.338789,0.630891
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,sensed,aci_sensed,7,900,0.574444,0.7,0.023333,0.336689,0.641083
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,sensed,aci_sensed,8,900,0.61,0.7,0.044444,0.335067,0.647248
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,sensed,aci_sensed,9,900,0.608889,0.7,0.027778,0.340328,0.623887
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,sensed,aci_sensed,10,900,0.59,0.7,0.037778,0.340039,0.626349
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,sensed,aci_sensed,11,900,0.611111,0.7,0.04,0.343411,0.611233
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,sensed,aci_sensed,12,900,0.69,0.7,0.038889,0.343339,0.612429
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,sensed,aci_sensed,13,900,0.724444,0.7,0.027778,0.344722,0.605757
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,sensed,aci_sensed,14,900,0.573333,0.7,0.032222,0.343294,0.613201
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,sensed,aci_sensed,15,900,0.561111,0.7,0.03,0.341994,0.618138
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,sensed,aci_sensed,16,900,0.546667,0.7,0.018889,0.341161,0.621418
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,sensed,aci_sensed,17,900,0.594444,0.7,0.038889,0.34845,0.5902
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,sensed,aci_sensed,18,900,0.564444,0.7,0.013333,0.342672,0.612899
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,sensed,aci_sensed,19,900,0.675556,0.7,0.016667,0.350533,0.58001
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,sensed,aci_sensed,20,900,0.725556,0.7,0.016667,0.351,0.578804
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,sensed,aci_sensed,21,900,0.593333,0.7,0.011111,0.350039,0.583052
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,sensed,aci_sensed,22,900,0.592222,0.7,0.02,0.349194,0.587066
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,sensed,aci_sensed,23,900,0.578889,0.7,0.004444,0.35045,0.581373
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,sensed,aci_sensed,24,900,0.56,0.7,0.018889,0.350933,0.580245
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,sensed,aci_sensed,25,900,0.552222,0.7,0.007778,0.351794,0.577004
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,sensed,aci_sensed,26,900,0.642222,0.7,0.01,0.354244,0.566506
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,sensed,aci_sensed,27,900,0.703333,0.7,0.014444,0.352611,0.572681
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.05,sensed,aci_sensed,all,22500,0.621556,0.7,0.026222,0.342933,0.614258
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,3,900,0.707778,0.7,1.0,0.285889,0.772082
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,4,900,0.695556,0.7,1.0,0.252889,0.833823
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,5,900,0.706667,0.7,1.0,0.334667,0.640011
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,6,900,0.698889,0.7,1.0,0.383667,0.531359
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,7,900,0.697778,0.7,1.0,0.280444,0.774391
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,8,900,0.7,0.7,1.0,0.289889,0.747035
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,9,900,0.702222,0.7,1.0,0.289667,0.742625
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,10,900,0.694444,0.7,1.0,0.290222,0.757939
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,11,900,0.704444,0.7,1.0,0.311889,0.703859
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,12,900,0.708889,0.7,1.0,0.390667,0.529327
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,13,900,0.697778,0.7,1.0,0.412111,0.474885
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,14,900,0.691111,0.7,1.0,0.281889,0.759065
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,15,900,0.693333,0.7,1.0,0.279,0.776966
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,16,900,0.701111,0.7,1.0,0.255111,0.824305
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,17,900,0.704444,0.7,1.0,0.279333,0.773033
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,18,900,0.701111,0.7,1.0,0.277556,0.780773
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,19,900,0.711111,0.7,1.0,0.379778,0.551284
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,20,900,0.701111,0.7,1.0,0.432222,0.446433
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,21,900,0.684444,0.7,1.0,0.309444,0.709562
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,22,900,0.707778,0.7,1.0,0.292222,0.746236
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,23,900,0.686667,0.7,1.0,0.272778,0.780814
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,24,900,0.706667,0.7,1.0,0.271333,0.781394
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,25,900,0.701111,0.7,1.0,0.283889,0.767435
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,26,900,0.706667,0.7,1.0,0.362444,0.581961
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,27,900,0.702222,0.7,1.0,0.405333,0.49035
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,oracle,aci_oracle,all,22500,0.700533,0.7,1.0,0.316173,0.691078
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,3,900,0.636667,0.7,0.05,0.324711,0.694444
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,4,900,0.61,0.7,0.041111,0.317222,0.697657
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,5,900,0.701111,0.7,0.042222,0.314456,0.677735
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,6,900,0.727778,0.7,0.044444,0.338178,0.632639
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,7,900,0.58,0.7,0.021111,0.344222,0.608401
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,8,900,0.593333,0.7,0.035556,0.341956,0.618317
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,9,900,0.62,0.7,0.037778,0.330822,0.653967
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,10,900,0.587778,0.7,0.044444,0.3344,0.647653
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,11,900,0.605556,0.7,0.037778,0.3416,0.621616
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,12,900,0.726667,0.7,0.046667,0.340433,0.625127
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,13,900,0.728889,0.7,0.034444,0.345511,0.602641
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,14,900,0.59,0.7,0.045556,0.346744,0.595005
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,15,900,0.576667,0.7,0.036667,0.343722,0.613443
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,16,900,0.588889,0.7,0.032222,0.317622,0.667514
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,17,900,0.605556,0.7,0.043333,0.335678,0.623237
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,18,900,0.566667,0.7,0.023333,0.352144,0.578575
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,19,900,0.692222,0.7,0.034444,0.346267,0.59829
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,20,900,0.735556,0.7,0.032222,0.352656,0.575471
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,21,900,0.586667,0.7,0.026667,0.342244,0.617126
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,22,900,0.595556,0.7,0.044444,0.341689,0.622627
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,23,900,0.568889,0.7,0.02,0.349033,0.590727
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,24,900,0.562222,0.7,0.021111,0.3519,0.581127
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,25,900,0.554444,0.7,0.021111,0.3502,0.587359
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,26,900,0.642222,0.7,0.024444,0.349011,0.592629
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,27,900,0.707778,0.7,0.033333,0.347589,0.596501
"HierarchyBackoff(po=5,pc=5,hl=24h)",0.3,0.1,sensed,aci_sensed,all,22500,0.627644,0.7,0.034978,0.34,0.620793
